country,time,week,valence_score,gdpdev,gdplevel
israel,2021-01-03,2021-W01,0.4867000000000001,-0.03927566601548205,99.76872762894
israel,2021-01-10,2021-W02,0.544,-0.03752304915351527,100.0057050926552
israel,2021-01-17,2021-W03,0.5619,-0.03542713365612636,100.2960128504692
israel,2021-01-24,2021-W04,0.5619000000000001,-0.04093941568921219,99.82747380587885
israel,2021-01-31,2021-W05,0.5898000000000001,-0.04240646453526753,99.74315204646103
israel,2021-02-07,2021-W06,0.5502,-0.03690743618235207,100.3678078717768
israel,2021-02-14,2021-W07,0.5144000000000001,-0.03196468831918146,100.9486472767686
israel,2021-02-21,2021-W08,0.5664,-0.02148970349375656,102.0713489547339
israel,2021-02-28,2021-W09,0.6344000000000001,-0.0161589106018779,102.6989078390909
israel,2021-03-07,2021-W10,0.5824,-0.01447150193329044,102.9526319052072
israel,2021-03-14,2021-W11,0.5607,-0.01384370858611604,103.0826702527764
israel,2021-03-21,2021-W12,0.5105,-0.01622525466351827,102.9193008244446
israel,2021-03-28,2021-W13,0.44919000000000003,-0.01382014299607759,103.2507227274426
israel,2021-04-04,2021-W14,0.41257,-0.00894419083518591,103.8177326786314
israel,2021-04-11,2021-W15,0.38737000000000005,-0.01466851187784462,103.306440564472
israel,2021-04-18,2021-W16,0.45037000000000005,-0.01294111889990459,103.5675884294989
israel,2021-04-25,2021-W17,0.47167000000000014,-0.004457551198424987,104.5157327113083
israel,2021-05-02,2021-W18,0.40277,-0.007026160722279864,104.3308495455719
israel,2021-05-09,2021-W19,0.35736999999999997,-0.019936095636582,103.0736925921019
italy,2019-11-10,2019-W45,0.40417,0.03755064392670984,100.807150604185
italy,2019-11-17,2019-W46,0.40417000000000003,0.04474897314713667,101.5305026696493
italy,2019-11-24,2019-W47,0.40417,0.05922723508833053,103.0037104377224
italy,2019-12-01,2019-W48,0.40417,0.03616218670642599,100.6502478159968
italy,2019-12-08,2019-W49,0.40417000000000003,0.03526206068324943,100.5548288657523
italy,2019-12-15,2019-W50,0.40417,0.04145046423785246,101.1716946100641
italy,2019-12-22,2019-W51,0.35937,0.03080234100851338,100.0952815997925
italy,2019-12-29,2019-W52,0.36067,0.04440726988957335,101.4614708215052
italy,2020-01-05,2020-W01,0.36067,0.03698266254019125,100.7036452633554
italy,2020-01-12,2020-W02,0.40897000000000006,0.03771231165583721,100.7722780831756
italy,2020-01-19,2020-W03,0.40896999999999994,0.03126949596447078,100.1202671119231
italy,2020-01-26,2020-W04,0.40897000000000006,0.02258416935079761,99.24725729945064
italy,2020-02-02,2020-W05,0.40897000000000006,0.03527896497231085,100.5103524771762
italy,2020-02-09,2020-W06,0.44278000000000006,0.03411872630151075,100.3889503191675
italy,2020-02-16,2020-W07,0.44278000000000006,0.01176658537761376,98.16281530365944
italy,2020-02-23,2020-W08,0.43298000000000003,-0.02733903590009139,94.39362233408748
italy,2020-03-01,2020-W09,0.39307,-0.03002919697395006,94.13547811014948
italy,2020-03-08,2020-W10,0.35817,-0.1481434314668544,83.64220554505886
italy,2020-03-15,2020-W11,0.38107,-0.2407083731147392,76.24371252800034
italy,2020-03-22,2020-W12,0.33277,-0.2612575251336506,74.68934560069398
italy,2020-03-29,2020-W13,0.31317,-0.2775555222785184,73.47659592381297
italy,2020-04-05,2020-W14,0.31317,-0.275028147377353,73.6589723001303
italy,2020-04-12,2020-W15,0.31317,-0.279546191500438,73.3233833017371
italy,2020-04-19,2020-W16,0.31317,-0.268580937254112,74.12644102008555
italy,2020-04-26,2020-W17,0.31317,-0.2343116077200251,76.70702374581622
italy,2020-05-03,2020-W18,0.32297000000000003,-0.2106676709947384,78.53849341222593
italy,2020-05-10,2020-W19,0.33758,-0.1898536488296674,80.1845109373521
italy,2020-05-17,2020-W20,0.33607,-0.1374566189120252,84.49387504434583
italy,2020-05-24,2020-W21,0.35727000000000003,-0.1474321711355641,83.65114758297709
italy,2020-05-31,2020-W22,0.35727000000000003,-0.1049773659860361,87.27267637072508
italy,2020-06-07,2020-W23,0.35757000000000005,-0.0626009282127462,91.04605865677843
italy,2020-06-14,2020-W24,0.35757,-0.04512305983020834,92.64685778970865
italy,2020-06-21,2020-W25,0.39687,-0.03069322618373745,93.98661213375219
italy,2020-06-28,2020-W26,0.41577000000000003,-0.02482936147887307,94.53478519737295
italy,2020-07-05,2020-W27,0.43389000000000005,-0.02337045326690046,94.66822623585321
italy,2020-07-12,2020-W28,0.43479,-0.009508430151568803,95.98269586881098
italy,2020-07-19,2020-W29,0.42027000000000003,-0.003072023321173699,96.59780149002684
italy,2020-07-26,2020-W30,0.48548,-0.0113979569666125,95.79224193270123
italy,2020-08-02,2020-W31,0.48578,-0.005622483116224537,96.34010110806426
italy,2020-08-09,2020-W32,0.5075800000000001,0.004951160550040148,97.35946423457274
italy,2020-08-16,2020-W33,0.48608,0.00478500373356369,97.33858233920385
italy,2020-08-23,2020-W34,0.47408,-0.001843496642419954,96.68849478783045
italy,2020-08-30,2020-W35,0.45818000000000003,-0.001301067629939086,96.7362784800907
italy,2020-09-06,2020-W36,0.48027999999999993,-0.003125131342276701,96.5553177479899
italy,2020-09-13,2020-W37,0.48027999999999993,-0.007257663471852617,96.15014979330861
italy,2020-09-20,2020-W38,0.5076799999999999,0.003560462770854601,97.19126173326508
italy,2020-09-27,2020-W39,0.5328999999999999,-0.004853104953700758,96.37230725518158
italy,2020-10-04,2020-W40,0.5132999999999999,-0.004459617923098046,96.40324426960585
italy,2020-10-11,2020-W41,0.5133,-0.0162303449752922,95.2705538919558
italy,2020-10-18,2020-W42,0.5133,-0.02254367082221575,94.6663974021305
italy,2020-10-25,2020-W43,0.5557,-0.03275222075142135,93.69811131101267
italy,2020-11-01,2020-W44,0.5443,-0.06030659705568899,91.14715673118715
italy,2020-11-08,2020-W45,0.5443,-0.04278019386669758,92.75423510041152
italy,2020-11-15,2020-W46,0.4948,-0.05067247800327159,92.01839979532404
italy,2020-11-22,2020-W47,0.5062,-0.03023499832785975,93.91383245692259
italy,2020-11-29,2020-W48,0.5062,-0.04388419048652805,92.63621399772832
italy,2020-12-06,2020-W49,0.5557,-0.03215145118330814,93.72269428366388
italy,2020-12-13,2020-W50,0.5683,-0.02583030513785329,94.31244551960427
italy,2020-12-20,2020-W51,0.5683,-0.04657242720435319,92.37188783774621
italy,2020-12-27,2020-W52,0.5888000000000001,-0.04312366934650404,92.68428409562051
italy,2021-01-03,2021-W01,0.5955,-0.01482026958363879,95.34043136216678
italy,2021-01-10,2021-W02,0.6026,-0.03493730487765388,93.43711006011533
italy,2021-01-17,2021-W03,0.5791999999999999,-0.03448569006685218,93.4725380236728
italy,2021-01-24,2021-W04,0.5954999999999999,-0.04060865974052712,92.89746554193017
italy,2021-01-31,2021-W05,0.6100999999999999,-0.02919722447431705,93.95908772080232
italy,2021-02-07,2021-W06,0.5997,-0.02543731558596449,94.30619069851369
italy,2021-02-14,2021-W07,0.5544999999999999,-0.0165466951252388,95.14376926369495
italy,2021-02-21,2021-W08,0.5231999999999999,-0.02609540947962886,94.23503607735046
italy,2021-02-28,2021-W09,0.5559999999999999,-0.0271276681574688,94.13098442939247
italy,2021-03-07,2021-W10,0.5355000000000001,-0.03154944740160467,93.71114595725184
italy,2021-03-14,2021-W11,0.5288,-0.04991377450566786,92.00146125147818
italy,2021-03-21,2021-W12,0.5216999999999999,-0.04967458893658819,92.01679573459852
italy,2021-03-28,2021-W13,0.5450999999999999,-0.06304315092265159,90.7904598272794
italy,2021-04-04,2021-W14,0.5617,-0.03464182281474321,93.40148006095215
italy,2021-04-11,2021-W15,0.5962000000000001,-0.01398277839797196,95.34422015501603
italy,2021-04-18,2021-W16,0.5615,-0.01777431465814211,94.97881133781252
italy,2021-04-25,2021-W17,0.5615,-0.01888485512408183,94.86880518403451
italy,2021-05-02,2021-W18,0.5805,-0.01136731502997488,95.5777408102798
italy,2021-05-09,2021-W19,0.5356,-0.01326635504472027,95.39179491661056
japan,2019-11-10,2019-W45,0.5239,0.009659984785301702,101.1893895364267
japan,2019-11-17,2019-W46,0.5098,0.009795717331439056,101.2109252633341
japan,2019-11-24,2019-W47,0.502,0.009950684145395761,101.2383139058693
japan,2019-12-01,2019-W48,0.502,0.006739237354107953,100.9214917395107
japan,2019-12-08,2019-W49,0.462,0.01643400374268003,101.912514290027
japan,2019-12-15,2019-W50,0.4415,0.01229893417458027,101.5037028161163
japan,2019-12-22,2019-W51,0.47359999999999997,0.007655348069591161,101.0412413209467
japan,2019-12-29,2019-W52,0.5227,0.00494138294252475,100.7751572118041
japan,2020-01-05,2020-W01,0.5227,0.01100963157159163,101.4002669485976
japan,2020-01-12,2020-W02,0.5185,0.02149334883332496,102.4768082286638
japan,2020-01-19,2020-W03,0.47208000000000006,0.001897639439692297,100.4959947176657
japan,2020-01-26,2020-W04,0.4269800000000001,0.007161941048322921,101.0381108565806
japan,2020-02-02,2020-W05,0.43477999999999994,0.01466535914207325,101.8069394954582
japan,2020-02-09,2020-W06,0.43478000000000006,0.01651147160162142,102.0029212860744
japan,2020-02-16,2020-W07,0.43518000000000007,0.007664495324660847,101.116172921299
japan,2020-02-23,2020-W08,0.43518,0.00790013181157628,101.1477976246442
japan,2020-03-01,2020-W09,0.47418000000000005,-0.008931356535331156,99.46724285462895
japan,2020-03-08,2020-W10,0.44987999999999995,-0.02298323170436261,98.09065512546019
japan,2020-03-15,2020-W11,0.41437999999999997,-0.02889916034527966,97.51958654624005
japan,2020-03-22,2020-W12,0.43068,-0.03029541409329737,97.3910251822485
japan,2020-03-29,2020-W13,0.43068,-0.05762933928194103,94.77595552792064
japan,2020-04-05,2020-W14,0.45637999999999995,-0.1007643135139946,90.78171057527463
japan,2020-04-12,2020-W15,0.49138000000000004,-0.1039191838402162,90.50273220485138
japan,2020-04-19,2020-W16,0.49138000000000004,-0.1166384485001855,89.36922484637805
japan,2020-04-26,2020-W17,0.5094800000000002,-0.1120484861450776,89.78728877752283
japan,2020-05-03,2020-W18,0.46948,-0.1325472772108481,87.9722738204307
japan,2020-05-10,2020-W19,0.44898,-0.1058706074281606,90.36110952980094
japan,2020-05-17,2020-W20,0.47328000000000003,-0.09017832356858026,91.79734036300373
japan,2020-05-24,2020-W21,0.50878,-0.07369783356629735,93.32993339040816
japan,2020-05-31,2020-W22,0.48658,-0.06413777977862249,94.23734490889838
japan,2020-06-07,2020-W23,0.5050999999999999,-0.04732348233206162,95.8426624355641
japan,2020-06-14,2020-W24,0.5264,-0.04133136912222349,96.42611794345532
japan,2020-06-21,2020-W25,0.5264000000000001,-0.03520374681593275,97.03001138522278
japan,2020-06-28,2020-W26,0.5207999999999999,-0.03335945470895135,97.2166204595026
japan,2020-07-05,2020-W27,0.53,-0.03769360699387444,96.80364104679359
japan,2020-07-12,2020-W28,0.5255000000000001,-0.02767189756013658,97.7899609747902
japan,2020-07-19,2020-W29,0.5089,-0.04300579159531459,96.30932047696658
japan,2020-07-26,2020-W30,0.5089,-0.03831028704923153,96.7700625491564
japan,2020-08-02,2020-W31,0.4812,-0.06414117964135353,94.31331602033187
japan,2020-08-09,2020-W32,0.48119999999999996,-0.03695107242328066,96.9203557758192
japan,2020-08-16,2020-W33,0.5208,-0.02697101075991103,97.90001464948064
japan,2020-08-23,2020-W34,0.48080000000000006,-0.01442995066923094,99.1469770044656
japan,2020-08-30,2020-W35,0.46390000000000003,-0.02770124613974234,97.84740180630742
japan,2020-09-06,2020-W36,0.47380000000000005,-0.02450795676645985,98.167921869615
japan,2020-09-13,2020-W37,0.43610000000000004,-0.01545542036361717,99.07207775064555
japan,2020-09-20,2020-W38,0.46399999999999997,-0.01941537317763526,98.68813843475074
japan,2020-09-27,2020-W39,0.44609999999999994,-0.02683102608948517,97.96655834812552
japan,2020-10-04,2020-W40,0.4206,-0.02036992996720813,98.61297855912187
japan,2020-10-11,2020-W41,0.48109999999999997,-0.01221079234026341,99.42852951268466
japan,2020-10-18,2020-W42,0.4934,-0.006762844812608534,99.97939432326203
japan,2020-10-25,2020-W43,0.45339999999999997,-0.003492806640293046,100.3184626478759
japan,2020-11-01,2020-W44,0.49700000000000005,-0.009866932621137116,99.68873653874992
japan,2020-11-08,2020-W45,0.497,-0.01230298130395489,99.45385016384192
japan,2020-11-15,2020-W46,0.4904444444444444,-0.01897862853275785,98.80356410241069
japan,2020-11-22,2020-W47,0.5323333333333333,-0.01425771866251222,99.27876076869943
japan,2020-11-29,2020-W48,0.5323333333333333,-0.01672812358274188,99.04143762817357
japan,2020-12-06,2020-W49,0.5323333333333333,-0.02194448941840892,98.53753728314048
japan,2020-12-13,2020-W50,0.5606666666666666,-0.01747966186508057,98.98610265450169
japan,2020-12-20,2020-W51,0.4934444444444444,-0.01699352114007376,99.04186846580728
japan,2020-12-27,2020-W52,0.5181111111111112,-0.03917980988615388,96.8798927210331
japan,2021-01-03,2021-W01,0.5569999999999999,-0.01775474271592608,98.98557474040965
japan,2021-01-10,2021-W02,0.5014444444444445,-0.03005887559494782,97.7826411267396
japan,2021-01-17,2021-W03,0.4896666666666667,-0.03256483956337267,97.54918475675508
japan,2021-01-24,2021-W04,0.47409999999999997,-0.02931001935215113,97.87475007653228
japan,2021-01-31,2021-W05,0.46449999999999997,-0.02719725101104951,98.0893148756572
japan,2021-02-07,2021-W06,0.46880000000000005,-0.0244133906138481,98.37413427283086
japan,2021-02-14,2021-W07,0.4758,-0.01693509708142662,99.12020154917272
japan,2021-02-21,2021-W08,0.39257,-0.02405626724169573,98.42444237115181
japan,2021-02-28,2021-W09,0.45307000000000003,-0.01147265831421241,99.68232569166709
japan,2021-03-07,2021-W10,0.4279666666666666,-0.01725439973343484,99.11528976635141
japan,2021-03-14,2021-W11,0.4150777777777777,-0.01342133906025757,99.50360225699944
japan,2021-03-21,2021-W12,0.4706333333333333,-0.008873315395420163,99.96873397861671
japan,2021-03-28,2021-W13,0.4684111111111111,-0.005375534413115403,100.326746920704
japan,2021-04-04,2021-W14,0.508411111111111,-0.007812675738406048,100.0902479042655
japan,2021-04-11,2021-W15,0.49663333333333337,-0.01081623490173227,99.80160895708441
japan,2021-04-18,2021-W16,0.4918555555555556,-0.01758653662597724,99.13584428051954
japan,2021-04-25,2021-W17,0.4779666666666667,-0.03335086938117983,97.5928089604763
japan,2021-05-02,2021-W18,0.5233333333333333,-0.04001051208571954,96.95624317523337
japan,2021-05-09,2021-W19,0.47500000000000003,-0.0246489634198007,98.4647282144607
mexico,2019-11-10,2019-W45,0.5444000000000001,0.0214838107508417,100.3827020748233
mexico,2019-11-17,2019-W46,0.5993999999999999,0.01138925417593087,99.40191744899315
mexico,2019-11-24,2019-W47,0.6123000000000001,0.01772960926786574,100.0755945334576
mexico,2019-12-01,2019-W48,0.6011000000000001,0.0187746543302983,100.2078920739781
mexico,2019-12-08,2019-W49,0.5919000000000001,0.01384589262194722,99.7427373915157
mexico,2019-12-15,2019-W50,0.5760000000000001,0.01317180402014693,99.71680748511481
mexico,2019-12-22,2019-W51,0.5586,0.007468973460424039,99.17713271710143
mexico,2019-12-29,2019-W52,0.5713000000000001,0.008635683789809707,99.32032561147444
mexico,2020-01-05,2020-W01,0.6157000000000001,0.01581328949678535,100.077204357391
mexico,2020-01-12,2020-W02,0.5586,0.02023842877792148,100.548794685442
mexico,2020-01-19,2020-W03,0.5778,0.01359515743310269,99.91061292987749
mexico,2020-01-26,2020-W04,0.5174,0.01771241565195783,100.3643696899438
mexico,2020-02-02,2020-W05,0.4995,0.01346795017659516,99.96687220865729
mexico,2020-02-09,2020-W06,0.5265,-0.001938273188378028,98.46574171019756
mexico,2020-02-16,2020-W07,0.5225,0.00181979089181085,98.87741383692767
mexico,2020-02-23,2020-W08,0.5523,-0.006215415578576928,98.11317804236086
mexico,2020-03-01,2020-W09,0.5523,0.002256369356585136,98.97522172387986
mexico,2020-03-08,2020-W10,0.5967,-0.01540700980406847,97.28260935232998
mexico,2020-03-15,2020-W11,0.5395999999999999,-0.04890257016947287,94.10401740045641
mexico,2020-03-22,2020-W12,0.5807,-0.1453386941541093,85.4764306083208
mexico,2020-03-29,2020-W13,0.5265,-0.1842730512955907,82.24646437003318
mexico,2020-04-05,2020-W14,0.5392,-0.1991737498384236,81.05239211051835
mexico,2020-04-12,2020-W15,0.5391999999999999,-0.1987559569906051,81.10864989326654
mexico,2020-04-19,2020-W16,0.5418,-0.2016507691000642,80.90769098899432
mexico,2020-04-26,2020-W17,0.5674,-0.2078329836854095,80.43124585858278
mexico,2020-05-03,2020-W18,0.5606,-0.2122087540977632,80.10217588542834
mexico,2020-05-10,2020-W19,0.5606,-0.1950861116857366,81.51929556876642
mexico,2020-05-17,2020-W20,0.5406,-0.1914120347305716,81.84194461856099
mexico,2020-05-24,2020-W21,0.5977,-0.2119418758343574,80.20100928876901
mexico,2020-05-31,2020-W22,0.5693,-0.1819036644503298,82.68088161756468
mexico,2020-06-07,2020-W23,0.5864,-0.1529979281731179,85.1292076227437
mexico,2020-06-14,2020-W24,0.6202,-0.1367070639353689,86.55128376918695
mexico,2020-06-21,2020-W25,0.6202,-0.1521813880023664,85.2575672034288
mexico,2020-06-28,2020-W26,0.5876,-0.1393095417901983,86.38592705591692
mexico,2020-07-05,2020-W27,0.5307999999999999,-0.1236504474664516,87.77352639963388
mexico,2020-07-12,2020-W28,0.5876,-0.09493579488353653,90.36785998595282
mexico,2020-07-19,2020-W29,0.6015,-0.09140798676437509,90.71226183719654
mexico,2020-07-26,2020-W30,0.6015,-0.09892779291503113,90.0575392403421
mexico,2020-08-02,2020-W31,0.5431999999999999,-0.09562309217024052,90.39306760089629
mexico,2020-08-09,2020-W32,0.5876,-0.07455049841319929,92.34358408645826
mexico,2020-08-16,2020-W33,0.5875999999999999,-0.07283945118029501,92.52726293609756
mexico,2020-08-23,2020-W34,0.5993999999999999,-0.07059061703119575,92.77398408959003
mexico,2020-08-30,2020-W35,0.6365000000000001,-0.07739422666501246,92.17036932104703
mexico,2020-09-06,2020-W36,0.6324,-0.06288879040941933,93.54290416935537
mexico,2020-09-13,2020-W37,0.6520000000000001,-0.04275789509053975,95.48461943001242
mexico,2020-09-20,2020-W38,0.56022,-0.05037896894133126,94.7858527506586
mexico,2020-09-27,2020-W39,0.56022,-0.0423313952156093,95.57810792397973
mexico,2020-10-04,2020-W40,0.5802200000000001,-0.05626689962833017,94.29445439049807
mexico,2020-10-11,2020-W41,0.58022,-0.04074490927239358,95.79595187348025
mexico,2020-10-18,2020-W42,0.5290199999999999,-0.04381820277022994,95.5283624623156
mexico,2020-10-25,2020-W43,0.59172,-0.03812292439325733,96.11376652958218
mexico,2020-11-01,2020-W44,0.57002,-0.05590213883000321,94.44610944107745
mexico,2020-11-08,2020-W45,0.55212,-0.03061779482681764,96.89130695175139
mexico,2020-11-15,2020-W46,0.53592,-0.04515623719932291,95.53239913404563
mexico,2020-11-22,2020-W47,0.53592,-0.03467127007237202,96.56597688181492
mexico,2020-11-29,2020-W48,0.5745999999999999,-0.03248517265237404,96.80403026327703
mexico,2020-12-06,2020-W49,0.5607,-0.03779786728035109,96.33098487425602
mexico,2020-12-13,2020-W50,0.554,-0.05002673065522179,95.18641340368075
mexico,2020-12-20,2020-W51,0.6123000000000001,-0.0583858507977659,94.4201168886253
mexico,2020-12-27,2020-W52,0.6191000000000001,-0.07387815661434374,93.0071092895908
mexico,2021-01-03,2021-W01,0.5602,-0.02767154556294097,97.43238041739745
mexico,2021-01-10,2021-W02,0.5456000000000001,-0.05674552006032926,94.66654712042741
mexico,2021-01-17,2021-W03,0.5144,-0.04888406767276762,95.45321441265997
mexico,2021-01-24,2021-W04,0.5771,-0.04475415198480626,95.87470661991095
mexico,2021-01-31,2021-W05,0.5679000000000001,-0.05972766865599447,94.47589673347422
mexico,2021-02-07,2021-W06,0.5570999999999999,-0.05541170413707613,94.92383112788542
mexico,2021-02-14,2021-W07,0.6111,-0.06257684901318653,94.27213996080314
mexico,2021-02-21,2021-W08,0.5666,-0.05371023478375217,95.1379912992927
mexico,2021-02-28,2021-W09,0.4922999999999999,-0.05027204914093212,95.50519560620926
mexico,2021-03-07,2021-W10,0.48919999999999997,-0.04562555535148765,95.97648389275405
mexico,2021-03-14,2021-W11,0.4981,-0.05481064038905369,95.12522437641495
mexico,2021-03-21,2021-W12,0.5386,-0.04276350010313019,96.31801781239908
mexico,2021-03-28,2021-W13,0.5327,-0.04108659433177755,96.50630720920982
mexico,2021-04-04,2021-W14,0.4955,-0.02858307249249764,97.74753153320904
mexico,2021-04-11,2021-W15,0.4955,-0.02848913142640374,97.7972026328585
mexico,2021-04-18,2021-W16,0.5126000000000001,-0.02679725016320114,97.98985108189662
mexico,2021-04-25,2021-W17,0.4586,-0.0285273024437585,97.84747792492644
mexico,2021-05-02,2021-W18,0.5098,-0.04737696132379428,96.06012972162898
mexico,2021-05-09,2021-W19,0.5328999999999999,-0.03470313624228525,97.31218666458248
netherlands,2019-11-10,2019-W45,0.5328999999999999,0.03104175325793528,100.6213477675461
netherlands,2019-11-17,2019-W46,0.5201999999999999,0.03311605634233407,100.8496904729128
netherlands,2019-11-24,2019-W47,0.516,0.02796452661825185,100.3604639432218
netherlands,2019-12-01,2019-W48,0.5098,0.0310164607871496,100.6866008682121
netherlands,2019-12-08,2019-W49,0.5098,0.02375127762840092,99.97698408425835
netherlands,2019-12-15,2019-W50,0.5175000000000001,0.01969052962359541,99.60057434841579
netherlands,2019-12-22,2019-W51,0.5291,0.01641976625790221,99.2944442443155
netherlands,2019-12-29,2019-W52,0.5251,0.0191692570147266,99.5869929874919
netherlands,2020-01-05,2020-W01,0.5107,0.01873940526581045,99.5729349892605
netherlands,2020-01-12,2020-W02,0.5619,0.02018287591235199,99.73596197442708
netherlands,2020-01-19,2020-W03,0.5619,0.01627290603258365,99.36588012405842
netherlands,2020-01-26,2020-W04,0.5619,0.02319573978419101,100.0850484436213
netherlands,2020-02-02,2020-W05,0.5212999999999999,0.02046640921453037,99.83146667074769
netherlands,2020-02-09,2020-W06,0.5401999999999999,0.02217223064481694,100.021154126371
netherlands,2020-02-16,2020-W07,0.5676,0.02227064010839666,100.0598786345703
netherlands,2020-02-23,2020-W08,0.5650000000000001,0.02829114463728661,100.6834815666041
netherlands,2020-03-01,2020-W09,0.5802,0.01982771753739516,99.85416540472696
netherlands,2020-03-08,2020-W10,0.6129,0.02365802846477625,100.2663119160888
netherlands,2020-03-15,2020-W11,0.5942,-0.07846136404599865,90.55005804404118
netherlands,2020-03-22,2020-W12,0.5341,-0.1200107920566033,86.881563304594
netherlands,2020-03-29,2020-W13,0.5368,-0.1170780699061842,87.1618949421239
netherlands,2020-04-05,2020-W14,0.5368,-0.1231089682619979,86.65448761652915
netherlands,2020-04-12,2020-W15,0.5408,-0.1286445605028198,86.19271533778407
netherlands,2020-04-19,2020-W16,0.5116999999999999,-0.1147009609771788,87.4282051135817
netherlands,2020-04-26,2020-W17,0.5159,-0.09128077558577216,89.51718172959417
netherlands,2020-05-03,2020-W18,0.48229999999999995,-0.1078819903661575,88.0603010694164
netherlands,2020-05-10,2020-W19,0.48229999999999995,-0.07792232006080885,90.76467502431497
netherlands,2020-05-17,2020-W20,0.43839999999999996,-0.06566456365011726,91.90177808954371
netherlands,2020-05-24,2020-W21,0.4271,-0.09367349527447517,89.38062160982106
netherlands,2020-05-31,2020-W22,0.4464,-0.06939277870399771,91.60384928201228
netherlands,2020-06-07,2020-W23,0.44639999999999996,-0.04093850076657729,94.26594822879878
netherlands,2020-06-14,2020-W24,0.4993,-0.03512133207247681,94.8341565198202
netherlands,2020-06-21,2020-W25,0.5138999999999999,-0.03755103540085835,94.63133146773497
netherlands,2020-06-28,2020-W26,0.5273,-0.02259759433731193,96.07551667444874
netherlands,2020-07-05,2020-W27,0.4702,-0.01893888581465961,96.4462323466923
netherlands,2020-07-12,2020-W28,0.466,-0.00813711489427326,97.52181777469589
netherlands,2020-07-19,2020-W29,0.41109999999999997,-0.006391886440542687,97.7109671424975
netherlands,2020-07-26,2020-W30,0.4702,-0.01702189553066557,96.69640736924336
netherlands,2020-08-02,2020-W31,0.4702,-0.02372073168752757,96.07855057639487
netherlands,2020-08-09,2020-W32,0.4584,-0.01079969030750548,97.34677330542554
netherlands,2020-08-16,2020-W33,0.46240000000000003,-0.005383948375507264,97.89424667362233
netherlands,2020-08-23,2020-W34,0.4423,-0.01092876312609067,97.38105109762235
netherlands,2020-08-30,2020-W35,0.47059999999999996,-0.01777273070069044,96.73546900050847
netherlands,2020-09-06,2020-W36,0.5045,-0.005453605491167132,97.95338548142415
netherlands,2020-09-13,2020-W37,0.5616,-0.004168196187449453,98.1076941550228
netherlands,2020-09-20,2020-W38,0.5616000000000001,-0.01091266871258117,97.46699182016835
netherlands,2020-09-27,2020-W39,0.6165,-0.03679774525654964,94.99470481259496
netherlands,2020-10-04,2020-W40,0.5533000000000001,-0.02858716399490811,95.80553033975661
netherlands,2020-10-11,2020-W41,0.5284000000000001,-0.03092547371692822,95.60016577338472
netherlands,2020-10-18,2020-W42,0.5831,-0.02576531584026713,96.11324815525073
netherlands,2020-10-25,2020-W43,0.5995999999999999,-0.02530696391270398,96.18507452881431
netherlands,2020-11-01,2020-W44,0.5831000000000001,-0.02060940176293242,96.65657283212003
netherlands,2020-11-08,2020-W45,0.5810000000000001,-0.01047650773085534,97.65975563613043
netherlands,2020-11-15,2020-W46,0.6067000000000001,-0.006707696530209962,98.05681410266322
netherlands,2020-11-22,2020-W47,0.5805,0.001457530371619257,98.87977575511799
netherlands,2020-11-29,2020-W48,0.6396,-0.010787086986825,97.69521301042728
netherlands,2020-12-06,2020-W49,0.6561,-0.01032422071167611,97.76866296258328
netherlands,2020-12-13,2020-W50,0.6602,-0.01886205953251545,96.95614082389918
netherlands,2020-12-20,2020-W51,0.6940000000000001,-0.0240028065633251,96.47755834511604
netherlands,2020-12-27,2020-W52,0.6676,-0.03097849268622915,95.83456445336091
netherlands,2021-01-03,2021-W01,0.6725000000000001,-0.02791934469669399,96.14668734702708
netherlands,2021-01-10,2021-W02,0.6556000000000001,-0.02970364001975462,95.99375868680485
netherlands,2021-01-17,2021-W03,0.5863,-0.02381188613728856,96.5888788048168
netherlands,2021-01-24,2021-W04,0.5452,-0.02663854629222048,96.33477846686449
netherlands,2021-01-31,2021-W05,0.5306,-0.02248308667011686,96.75454551428962
netherlands,2021-02-07,2021-W06,0.4715,-0.02640124938815138,96.4040129572367
netherlands,2021-02-14,2021-W07,0.39709999999999995,-0.02054667159750724,96.9887370867319
netherlands,2021-02-21,2021-W08,0.47269999999999995,-0.0126674050630633,97.77477097922785
netherlands,2021-02-28,2021-W09,0.49379999999999996,-0.02093044310824961,96.99818035089561
netherlands,2021-03-07,2021-W10,0.49379999999999996,-0.007391645996279605,98.33927294679987
netherlands,2021-03-14,2021-W11,0.4439,-0.02077492180601436,97.05061489111048
netherlands,2021-03-21,2021-W12,0.5016,-0.01213883641807668,97.920645375779
netherlands,2021-03-28,2021-W13,0.5354,-0.007316453623120977,98.41293462993944
netherlands,2021-04-04,2021-W14,0.5508,0.001330663439590802,99.286718862664
netherlands,2021-04-11,2021-W15,0.5508,-0.004636889760682214,98.72448000846454
netherlands,2021-04-18,2021-W16,0.5508,-0.01576742578548809,97.6505077097337
netherlands,2021-04-25,2021-W17,0.6087,-0.004272020190140672,98.79852887472303
netherlands,2021-05-02,2021-W18,0.6066,-0.007580856239473561,98.50059191514292
netherlands,2021-05-09,2021-W19,0.5487,0.005936805188003064,99.86034614849932
new-zealand,2019-11-10,2019-W45,0.5487,0.04647823677530883,101.9688360317553
new-zealand,2019-11-17,2019-W46,0.5918,0.03203779778857597,100.5505107705423
new-zealand,2019-11-24,2019-W47,0.5593999999999999,0.02785112227234873,100.19553398451
